Tag_ID,UTC_Date,UTC_Time,Latitude,Longitude,LQ,HDOP,CNR,Sats,TimeOn(s),eRes,Maxdepth,divelen,TADindex, TimeElapsed,Day Dive Ratio,Day Max Dive Depth,ErrorRadius,SemiMajor,SemiMinor,Orientation,
2315:237566,2023-1-22,22:37:11,-77.44001,169.35378,1,,,,,,,,,,,,1177.0,6179.0,224.0,90.0,
2315:237566,2023-1-22,22:2:33,-77.45257,169.23378,G,1.6,null,5,null,31.2,,,,,,,,,,,
2315:237566,2023-1-22,21:33:49,-77.45369,169.23463,G,2.2,null,5,null,5.8,,,,,,,,,,,
2315:237566,2023-1-22,21:25:10,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-22,21:4:41,-77.45345,169.23854,G,1.1,null,7,null,5.7,,,,,,,,,,,
2315:237566,2023-1-22,21:1:17,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-22,20:56:40,-77.45703,169.23962,1,,,,,,,,,,,,608.0,6691.0,55.0,97.0,
2315:237566,2023-1-22,20:55:17,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-22,20:32:46,-77.45317,169.23892,G,1.1,null,7,null,19.8,,,,,,,,,,,
2315:237563,2023-1-22,20:26:23,-77.46777,169.22313,1,,,,,,,,,,,,599.0,2324.0,154.0,91.0,
2315:237566,2023-1-22,20:8:7,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,19:38:7,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,19:32:49,-77.45364,169.23323,G,1.9,null,5,null,1.5,,,,,,,,,,,
2315:237563,2023-1-22,19:32:46,-77.45377,169.23820,G,1.2,null,7,null,13.3,,,,,,,,,,,
2315:237566,2023-1-22,19:14:10,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-22,18:45:1,-77.46772,169.30473,1,,,,,,,,,,,,1216.0,9839.0,150.0,92.0,
2315:237566,2023-1-22,18:44:48,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,18:38:50,,,,,,,,,,,,,3.1111,64.00,,,,,
2315:237563,2023-1-22,18:32:46,-77.45350,169.23910,G,2.6,null,5,null,2.0,,,,,,,,,,,
2315:237566,2023-1-22,18:15:56,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-22,17:39:12,-77.44506,169.22392,1,,,,,,,,,,,,910.0,2385.0,347.0,102.0,
2315:237563,2023-1-22,17:32:46,-77.45345,169.23897,G,1.5,null,5,null,3.0,,,,,,,,,,,
2315:237563,2023-1-22,16:0:46,-77.45364,169.23941,G,1.8,null,5,null,4.8,,,,,,,,,,,
2315:237563,2023-1-22,15:55:10,-77.46893,169.23997,1,,,,,,,,,,,,723.0,1737.0,300.0,76.0,
2315:237563,2023-1-22,15:26:27,-77.44152,169.21564,2,,,,,,,,,,,,493.0,2145.0,113.0,103.0,
2315:237563,2023-1-22,15:0:46,-77.45268,169.23910,G,1.5,null,7,null,9.1,,,,,,,,,,,
2315:237563,2023-1-22,14:0:45,-77.45302,169.24022,G,1.2,null,7,null,24.8,,,,,,,,,,,
2315:237566,2023-1-22,13:51:34,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,13:46:39,-77.41006,169.76200,1,,,,,,,,,,,,881.0,1487.0,521.0,83.0,
2315:237563,2023-1-22,13:46:9,-77.48861,169.21169,1,,,,,,,,,,,,1206.0,3122.0,466.0,86.0,
2315:237566,2023-1-22,13:43:3,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,12:59:49,-77.39284,169.91649,G,1.2,null,7,null,7.5,,,,,,,,,,,
2315:237563,2023-1-22,12:38:22,-77.45575,169.14168,2,,,,,,,,,,,,442.0,4120.0,47.0,86.0,
2315:237566,2023-1-22,12:6:6,-77.40214,169.94987,3,,,,,,,,,,,,189.0,1521.0,23.0,80.0,
2315:237563,2023-1-22,12:5:37,-77.46143,169.24617,1,,,,,,,,,,,,1394.0,10081.0,192.0,72.0,
2315:237563,2023-1-22,12:1:11,-77.45361,169.23570,G,1.7,null,5,null,12.1,,,,,,,,,,,
2315:237566,2023-1-22,11:31:48,-77.38934,169.99760,G,1.5,null,5,null,5.9,,,,,,,,,,,
2315:237566,2023-1-22,10:56:35,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,10:50:23,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,10:32:49,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,10:20:6,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,9:28:48,-77.38500,170.06240,G,1.3,null,6,null,20.0,,,,,,,,,,,
2315:237566,2023-1-22,8:50:35,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,8:48:4,-77.37762,169.99886,2,,,,,,,,,,,,467.0,4044.0,54.0,91.0,
2315:237566,2023-1-22,8:8:2,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,8:2:20,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-22,7:30:42,-77.29623,170.10204,G,1.5,null,5,null,3.2,,,,,,,,,,,
2315:237566,2023-1-22,7:4:2,-77.37327,169.91843,1,,,,,,,,,,,,586.0,3748.0,91.0,85.0,
2315:237566,2023-1-22,7:2:32,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-22,6:13:39,,,,,,,,,,,,,7.7778,0.00,,,,,
2315:237563,2023-1-22,6:11:3,-77.24043,170.35120,G,1.3,null,6,null,12.1,,,,,,,,,,,
2315:237566,2023-1-22,5:58:47,-77.38638,169.94168,G,2.0,null,5,null,15.9,,,,,,,,,,,
2315:237566,2023-1-22,5:23:19,-77.38030,169.86917,2,,,,,,,,,,,,314.0,1553.0,63.0,85.0,
2315:237566,2023-1-22,3:56:38,-77.39785,169.88756,G,3.6,null,5,null,6.5,,,,,,,,,,,
2315:237563,2023-1-22,3:6:3,-77.09923,170.98874,G,1.2,null,6,null,8.2,,,,,,,,,,,
2315:237563,2023-1-22,0:36:12,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-22,0:33:58,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,23:37:12,-76.95408,171.57690,G,1.6,null,6,null,26.3,,,,,,,,,,,
2315:237563,2023-1-21,22:53:53,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,22:47:2,-76.91577,171.70380,3,,,,,,,,,,,,162.0,1018.0,25.0,90.0,
2315:237563,2023-1-21,22:36:56,-76.91499,171.72273,G,1.3,null,6,null,2.1,,,,,,,,,,,
2315:237563,2023-1-21,22:34:44,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,22:31:40,-76.90984,171.71490,1,,,,,,,,,,,,1140.0,2304.0,564.0,74.0,
2315:237563,2023-1-21,21:15:27,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,21:10:45,-76.85891,171.92021,G,1.0,null,8,null,18.1,,,,,,,,,,,
2315:237563,2023-1-21,21:7:10,-76.85239,171.86603,1,,,,,,,,,,,,825.0,9671.0,70.0,96.0,
2315:237563,2023-1-21,21:5:57,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,20:52:19,-76.84083,171.98978,3,,,,,,,,,,,,168.0,594.0,47.0,100.0,
2315:237566,2023-1-21,20:50:23,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,20:2:31,-77.38555,169.33424,2,,,,,,,,,,,,426.0,4315.0,42.0,90.0,
2315:237566,2023-1-21,19:33:36,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,19:31:48,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,19:31:10,-76.77678,172.03355,1,,,,,,,,,,,,775.0,9068.0,66.0,106.0,
2315:237566,2023-1-21,19:27:25,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,19:24:46,-77.38532,169.35327,G,1.2,null,6,null,9.1,,,,,,,,,,,
2315:237563,2023-1-21,19:24:19,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,19:11:22,-77.38922,169.36757,2,,,,,,,,,,,,284.0,1674.0,48.0,92.0,
2315:237566,2023-1-21,19:10:21,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,19:9:53,-76.77183,172.10979,G,2.0,null,5,null,2.2,,,,,,,,,,,
2315:237566,2023-1-21,18:28:14,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,18:22:20,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,18:16:38,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,17:52:25,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,17:46:59,-77.43854,169.54020,1,,,,,,,,,,,,984.0,2333.0,414.0,104.0,
2315:237566,2023-1-21,17:34:37,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,17:28:34,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,17:24:19,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,17:23:46,-77.39354,169.48473,G,2.0,null,5,null,6.3,,,,,,,,,,,
2315:237566,2023-1-21,16:23:46,-77.39786,169.51110,G,1.1,null,6,null,3.0,,,,,,,,,,,
2315:237566,2023-1-21,16:11:36,-77.40687,169.47707,2,,,,,,,,,,,,347.0,567.0,211.0,49.0,
2315:237566,2023-1-21,16:10:35,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,15:54:31,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,15:52:36,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,15:50:44,-77.39561,169.52444,2,,,,,,,,,,,,462.0,1690.0,126.0,109.0,
2315:237563,2023-1-21,15:50:28,-76.61230,172.46632,1,,,,,,,,,,,,1167.0,4572.0,297.0,107.0,
2315:237566,2023-1-21,15:46:34,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,15:23:46,-77.40418,169.52860,G,1.1,null,8,null,11.5,,,,,,,,,,,
2315:237566,2023-1-21,14:59:20,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,14:27:7,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,14:24:6,-77.41072,169.52335,G,1.3,null,6,null,39.5,,,,,,,,,,,
2315:237566,2023-1-21,14:11:46,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,14:11:2,-77.41810,169.56955,1,,,,,,,,,,,,1070.0,2152.0,531.0,92.0,
2315:237563,2023-1-21,14:10:45,-76.51569,172.61458,1,,,,,,,,,,,,1124.0,1990.0,634.0,98.0,
2315:237563,2023-1-21,14:10:27,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,13:54:2,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,13:18:39,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,13:16:36,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,12:48:8,-76.46481,172.62163,1,,,,,,,,,,,,934.0,21695.0,40.0,81.0,
2315:237563,2023-1-21,12:43:17,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,12:35:55,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,12:32:54,-77.42668,169.30328,1,,,,,,,,,,,,655.0,5158.0,83.0,74.0,
2315:237563,2023-1-21,12:31:56,-76.45403,172.66953,1,,,,,,,,,,,,1031.0,3069.0,346.0,76.0,
2315:237563,2023-1-21,12:27:29,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,12:17:52,-76.44079,172.69394,G,1.6,null,5,null,5.6,,,,,,,,,,,
2315:237563,2023-1-21,11:17:52,-76.39205,172.74701,G,1.2,null,7,null,6.0,,,,,,,,,,,
2315:237563,2023-1-21,11:2:14,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,9:52:13,-77.45381,169.24182,G,1.5,null,5,null,9.7,,,,,,,,,,,
2315:237566,2023-1-21,9:30:2,-77.47388,169.21127,1,,,,,,,,,,,,1178.0,8004.0,173.0,99.0,
2315:237563,2023-1-21,9:25:56,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,9:24:2,-76.24690,172.90580,1,,,,,,,,,,,,1162.0,3908.0,345.0,79.0,
2315:237563,2023-1-21,9:20:6,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,9:13:45,-77.45128,169.25024,2,,,,,,,,,,,,303.0,2992.0,30.0,88.0,
2315:237563,2023-1-21,9:10:19,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,8:48:52,-76.31293,172.81013,G,1.3,null,6,null,15.8,,,,,,,,,,,
2315:237566,2023-1-21,8:24:45,-77.45399,169.24155,G,1.2,null,6,null,6.3,,,,,,,,,,,
2315:237563,2023-1-21,7:48:51,-76.26663,172.84448,G,1.6,null,5,null,11.8,,,,,,,,,,,
2315:237563,2023-1-21,7:37:51,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,7:30:27,-76.24680,172.84727,1,,,,,,,,,,,,1146.0,6475.0,202.0,89.0,
2315:237563,2023-1-21,7:26:9,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,7:24:45,-77.45393,169.24280,G,1.3,null,6,null,7.7,,,,,,,,,,,
2315:237563,2023-1-21,6:48:52,-76.21077,172.83987,G,1.2,null,6,null,5.5,,,,,,,,,,,
2315:237563,2023-1-21,5:49:23,-76.14342,172.91759,1,,,,,,,,,,,,951.0,3932.0,229.0,84.0,
2315:237563,2023-1-21,5:48:52,-76.16641,172.78432,G,1.8,null,6,null,15.7,,,,,,,,,,,
2315:237563,2023-1-21,5:47:21,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,5:24:51,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-21,5:21:45,-77.45390,169.24260,G,1.6,null,5,null,3.7,,,,,,,,,,,
2315:237563,2023-1-21,4:47:58,-76.14547,172.71269,G,1.1,null,6,null,5.5,,,,,,,,,,,
2315:237563,2023-1-21,2:28:55,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-21,2:21:7,-76.14560,172.48126,G,1.6,null,5,null,0.3,,,,,,,,,,,
2315:237566,2023-1-21,1:45:45,-77.45377,169.24258,G,2.5,null,5,null,2.7,,,,,,,,,,,
2315:237566,2023-1-21,0:46:18,-77.45298,169.23721,G,1.6,null,5,null,4.9,,,,,,,,,,,
2315:237563,2023-1-21,0:20:5,-76.19868,172.15926,G,1.4,null,6,null,25.0,,,,,,,,,,,
2315:237563,2023-1-20,23:41:46,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,23:23:36,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,23:5:57,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-20,23:5:33,-77.45206,169.17252,1,,,,,,,,,,,,742.0,3248.0,169.0,98.0,
2315:237566,2023-1-20,23:3:37,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,22:59:52,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,22:59:51,-76.20141,172.07180,1,,,,,,,,,,,,561.0,2556.0,123.0,90.0,
2315:237563,2023-1-20,22:58:37,-76.17110,171.99716,1,,,,,,,,,,,,1148.0,2716.0,485.0,103.0,
2315:237563,2023-1-20,22:47:32,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,22:46:50,-76.20037,172.07292,G,0.9,null,8,null,24.4,,,,,,,,,,,
2315:237566,2023-1-20,22:15:45,-77.45316,169.23775,G,1.3,null,7,null,13.5,,,,,,,,,,,
2315:237566,2023-1-20,21:25:23,-77.43340,169.24557,2,,,,,,,,,,,,410.0,2203.0,76.0,103.0,
2315:237563,2023-1-20,21:24:14,-76.20182,172.15085,1,,,,,,,,,,,,914.0,9717.0,85.0,94.0,
2315:237563,2023-1-20,20:46:50,-76.19398,172.08269,G,1.4,null,6,null,8.4,,,,,,,,,,,
2315:237566,2023-1-20,20:15:49,-77.42889,169.25096,G,1.6,null,5,null,19.1,,,,,,,,,,,
2315:237563,2023-1-20,19:47:20,-76.19259,172.10458,G,0.9,null,8,null,8.4,,,,,,,,,,,
2315:237563,2023-1-20,19:44:30,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,19:41:5,-76.19038,172.11108,2,,,,,,,,,,,,298.0,3358.0,26.0,105.0,
2315:237563,2023-1-20,19:38:39,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,19:36:50,-76.19114,172.06264,2,,,,,,,,,,,,263.0,849.0,81.0,90.0,
2315:237562,2023-1-20,19:35:59,-77.46185,169.18390,2,,,,,,,,,,,,257.0,1843.0,35.0,93.0,
2315:237563,2023-1-20,19:32:53,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,19:27:46,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,19:26:35,-76.19199,172.08182,2,,,,,,,,,,,,266.0,1350.0,52.0,87.0,
2315:237563,2023-1-20,19:17:50,-76.19243,172.11963,G,1.0,null,8,null,2.9,,,,,,,,,,,
2315:237566,2023-1-20,18:49:51,-77.42948,169.24757,G,1.3,null,5,null,7.4,,,,,,,,,,,
2315:237562,2023-1-20,18:45:18,-77.46640,169.20174,1,,,,,,,,,,,,1111.0,10366.0,119.0,111.0,
2315:237563,2023-1-20,18:45:13,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,18:34:0,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,18:17:50,-76.19330,172.15942,G,1.4,null,6,null,5.6,,,,,,,,,,,
2315:237563,2023-1-20,18:4:10,-76.20155,172.18146,2,,,,,,,,,,,,281.0,880.0,89.0,108.0,
2315:237566,2023-1-20,18:4:5,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-20,18:2:35,-77.37905,169.19891,1,,,,,,,,,,,,607.0,1041.0,354.0,74.0,
2315:237563,2023-1-20,17:58:16,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-20,17:58:6,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,17:55:47,-76.18386,172.11607,1,,,,,,,,,,,,1274.0,25053.0,64.0,98.0,
2315:237562,2023-1-20,17:55:36,-77.45637,169.16833,1,,,,,,,,,,,,1277.0,19890.0,82.0,96.0,
2315:237566,2023-1-20,17:52:5,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,17:52:4,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-20,16:23:10,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,16:22:53,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237562,2023-1-20,16:21:53,-77.46715,169.18492,2,,,,,,,,,,,,322.0,597.0,173.0,75.0,
2315:237563,2023-1-20,16:17:58,-76.19325,172.22292,G,1.0,null,6,null,7.6,,,,,,,,,,,
2315:237563,2023-1-20,16:15:54,-76.18937,172.22552,2,,,,,,,,,,,,469.0,3039.0,72.0,107.0,
2315:237563,2023-1-20,16:15:9,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237563,2023-1-20,15:17:33,-76.14606,172.24219,G,1.5,null,7,null,9.5,,,,,,,,,,,
2315:237563,2023-1-20,14:44:39,,,,,,,,,,,,,0.0000,0.00,,,,,
2315:237566,2023-1-20,14:43:42,-77.46971,169.18645,1,,,,,,,,,,,,814.0,11237.0,59.0,73.0,
2315:237566,2023-1-20,14:37:3,-77.44069,169.23093,2,,,,,,,,,,,,287.0,617.0,132.0,97.0,
2315:237562,2023-1-20,14:35:1,-77.46675,169.18977,1,,,,,,,,,,,,511.0,1629.0,160.0,85.0,
2315:237566,2023-1-20,14:10:44,-77.45323,169.23430,G,1.7,null,5,null,7.8,,,,,,,,,,,
