Tag_ID,UTC_Date,UTC_Time,Latitude,Longitude,HDOP,CNR,Sats,TimeOn(s),eRes,Maxdepth,divelen,TADindex, TimeElapsed,Day Dive Ratio,Day Max Dive Depth,
2315:237565,2022-12-19,20:50:45,-77.45359,169.22101,1.4,null,6,null,12.7,,,,,,,
2315:237561,2022-12-19,20:44:45,-77.30334,169.67651,1.3,null,6,null,10.7,,,,,,,
2315:237565,2022-12-19,19:50:46,-77.45354,169.22217,1.5,null,5,null,3.8,,,,,,,
2315:237561,2022-12-19,19:45:13,-77.31456,169.61781,2.4,null,5,null,4.5,,,,,,,
2315:237563,2022-12-19,18:54:6,-77.45358,169.22350,1.2,null,8,null,9.1,,,,,,,
2315:237565,2022-12-19,18:51:38,-77.45334,169.22124,1.2,null,6,null,8.5,,,,,,,
2315:237563,2022-12-19,18:21:47,-77.45371,169.22185,1.1,null,6,null,3.5,,,,,,,
2315:237565,2022-12-19,18:19:46,-77.45335,169.22192,1.0,null,7,null,27.1,,,,,,,
2315:237565,2022-12-19,16:19:45,-77.45324,169.22626,1.1,null,7,null,32.5,,,,,,,
2315:237561,2022-12-19,16:17:44,-77.31569,169.61148,1.8,null,5,null,4.4,,,,,,,
2315:237563,2022-12-19,15:21:47,-77.45354,169.22334,1.2,null,6,null,6.9,,,,,,,
2315:237565,2022-12-19,15:19:45,-77.45347,169.22197,1.0,null,7,null,2.0,,,,,,,
2315:237561,2022-12-19,15:18:3,-77.31525,169.61166,1.2,null,6,null,5.2,,,,,,,
2315:237563,2022-12-19,14:22:26,-77.45352,169.22290,1.2,null,7,null,7.7,,,,,,,
2315:237565,2022-12-19,14:19:57,-77.45349,169.22276,1.1,null,7,null,7.7,,,,,,,
2315:237563,2022-12-19,13:59:46,-77.45356,169.22318,1.1,null,7,null,2.7,,,,,,,
2315:237561,2022-12-19,13:45:44,-77.32220,169.59297,1.6,null,5,null,8.5,,,,,,,
2315:237563,2022-12-19,12:59:46,-77.45351,169.22325,1.2,null,6,null,10.6,,,,,,,
2315:237565,2022-12-19,12:47:46,-77.45335,169.22319,1.9,null,5,null,0.3,,,,,,,
2315:237563,2022-12-19,11:59:46,-77.45343,169.22224,1.2,null,6,null,1.9,,,,,,,
2315:237565,2022-12-19,11:47:46,-77.45352,169.22235,1.1,null,8,null,10.1,,,,,,,
2315:237563,2022-12-19,11:0:17,-77.45335,169.22469,2.2,null,6,null,4.6,,,,,,,
2315:237565,2022-12-19,10:47:46,-77.45357,169.22100,1.0,null,8,null,15.9,,,,,,,
2315:237563,2022-12-19,9:50:51,-77.44925,169.24062,1.7,null,5,null,5.7,,,,,,,
2315:237565,2022-12-19,9:48:16,-77.45294,169.22156,1.3,null,6,null,17.3,,,,,,,
2315:237563,2022-12-19,9:21:46,-77.44915,169.24255,1.5,null,5,null,3.8,,,,,,,
2315:237565,2022-12-19,9:16:45,-77.45261,169.22176,1.2,null,6,null,22.5,,,,,,,
2315:237561,2022-12-19,9:12:45,-77.38667,169.39032,1.3,null,6,null,3.4,,,,,,,
2315:237565,2022-12-19,8:16:45,-77.45350,169.22179,1.4,null,6,null,6.8,,,,,,,
2315:237561,2022-12-19,8:12:44,-77.40345,169.30692,1.4,null,6,null,7.0,,,,,,,
2315:237565,2022-12-19,7:16:45,-77.45370,169.22267,1.4,null,6,null,7.9,,,,,,,
2315:237565,2022-12-19,6:16:45,-77.45373,169.22190,1.4,null,6,null,10.0,,,,,,,
2315:237563,2022-12-19,5:20:2,-77.41496,169.21090,2.3,null,5,null,1.1,,,,,,,
2315:237561,2022-12-19,4:4:43,-77.44940,169.24704,1.4,null,5,null,2.3,,,,,,,
2315:237561,2022-12-19,3:4:51,-77.45304,169.22433,1.6,null,5,null,4.1,,,,,,,
2315:237565,2022-12-19,2:45:44,-77.43309,169.21931,1.9,null,6,null,9.2,,,,,,,
2315:237565,2022-12-19,1:45:44,-77.41116,169.21277,1.7,null,5,null,5.3,,,,,,,
2315:237779,2022-12-19,0:22:16,-77.44955,169.21864,3.0,null,5,null,5.6,,,,,,,
2315:237779,2022-12-18,22:49:46,-77.44956,169.21907,1.6,null,6,null,12.1,,,,,,,
2315:237563,2022-12-18,22:28:58,-77.39972,169.19312,1.4,null,6,null,11.6,,,,,,,
2315:237565,2022-12-18,22:21:50,-77.40569,169.20389,1.6,null,5,null,5.5,,,,,,,
2315:237779,2022-12-18,21:49:46,-77.44943,169.21500,1.6,null,5,null,12.9,,,,,,,
2315:237565,2022-12-18,21:4:30,-77.05300,167.96892,1.8,null,5,null,41.5,,,,,,,
2315:237779,2022-12-18,20:49:47,-77.44943,169.21779,1.2,null,7,null,92.3,,,,,,,
2315:237779,2022-12-18,19:17:47,-77.44976,169.21748,1.1,null,7,null,17.0,,,,,,,
2315:237563,2022-12-18,18:50:44,-77.39912,169.19348,1.6,null,5,null,4.0,,,,,,,
2315:237562,2022-12-18,18:23:47,-77.41012,169.34622,2.1,null,5,null,0.8,,,,,,,
2315:237779,2022-12-18,18:17:48,-77.44962,169.21754,1.0,null,7,null,8.9,,,,,,,
2315:237779,2022-12-18,17:17:46,-77.44961,169.21864,2.8,null,5,null,4.2,,,,,,,
2315:237563,2022-12-18,16:49:44,-77.41466,169.19450,2.0,null,5,null,1.7,,,,,,,
2315:237563,2022-12-18,15:49:55,-77.43340,169.18497,1.4,null,6,null,1.8,,,,,,,
2315:237565,2022-12-18,15:44:27,-77.43087,169.20654,0.9,null,8,null,17.0,,,,,,,
2315:237779,2022-12-18,15:18:29,-77.44966,169.21820,1.3,null,6,null,11.4,,,,,,,
2315:237779,2022-12-18,14:46:45,-77.44916,169.21780,1.3,null,6,null,24.3,,,,,,,
2315:237563,2022-12-18,14:20:43,-77.43976,169.20790,1.8,null,6,null,19.7,,,,,,,
2315:237779,2022-12-18,13:46:45,-77.44933,169.21910,2.3,null,5,null,8.1,,,,,,,
2315:237563,2022-12-18,13:20:43,-77.45152,169.25882,2.3,null,5,null,14.5,,,,,,,
2315:237565,2022-12-18,13:14:42,-77.43483,169.21294,1.5,null,5,null,37.6,,,,,,,
2315:237563,2022-12-18,12:20:43,-77.44913,169.23476,0.9,null,8,null,8.4,,,,,,,
2315:237565,2022-12-18,12:14:44,-77.44366,169.23538,1.7,null,5,null,12.9,,,,,,,
2315:237562,2022-12-18,11:57:10,-77.37016,169.67738,1.4,null,5,null,12.8,,,,,,,
2315:237562,2022-12-18,11:23:47,-77.36957,169.67563,1.2,null,6,null,15.0,,,,,,,
2315:237565,2022-12-18,10:53:43,-77.44758,169.21890,1.1,null,7,null,12.4,,,,,,,
2315:237779,2022-12-18,10:46:31,-77.44972,169.21848,1.0,null,8,null,10.4,,,,,,,
2315:237562,2022-12-18,10:23:46,-77.36272,169.67804,1.4,null,5,null,6.6,,,,,,,
2315:237779,2022-12-18,10:15:45,-77.44934,169.21823,1.7,null,6,null,8.6,,,,,,,
2315:237563,2022-12-18,10:5:43,-77.45335,169.22372,2.7,null,5,null,18.2,,,,,,,
2315:237779,2022-12-18,9:15:45,-77.44961,169.21782,1.1,null,7,null,13.5,,,,,,,
2315:237563,2022-12-18,9:5:43,-77.45355,169.22269,1.4,null,6,null,4.6,,,,,,,
2315:237565,2022-12-18,8:53:43,-77.45348,169.22130,1.3,null,6,null,9.0,,,,,,,
2315:237563,2022-12-18,8:5:43,-77.45342,169.22480,3.0,null,5,null,8.2,,,,,,,
2315:237562,2022-12-18,7:20:50,-77.31987,169.74715,1.8,null,5,null,0.9,,,,,,,
2315:237779,2022-12-18,7:15:47,-77.44881,169.22166,1.5,null,5,null,4.4,,,,,,,
2315:237564,2022-12-18,6:25:2,-77.45396,169.22499,2.7,null,5,null,5.6,,,,,,,
2315:237561,2022-12-18,6:16:47,-77.45355,169.22118,3.2,null,6,null,4.2,,,,,,,
2315:237562,2022-12-18,5:17:46,-77.30287,169.76288,1.6,null,5,null,12.8,,,,,,,
2315:237561,2022-12-18,5:17:14,-77.45359,169.22244,1.1,null,8,null,11.7,,,,,,,
2315:237564,2022-12-18,4:52:44,-77.45368,169.22502,1.4,null,6,null,3.6,,,,,,,
2315:237779,2022-12-18,4:49:44,-77.42516,169.10585,1.6,null,7,null,5.3,,,,,,,
2315:237561,2022-12-18,4:45:47,-77.45350,169.22331,1.0,null,8,null,15.5,,,,,,,
2315:237564,2022-12-18,3:52:44,-77.45373,169.22348,1.5,null,6,null,3.0,,,,,,,
2315:237561,2022-12-18,3:45:46,-77.45338,169.22320,1.0,null,8,null,10.3,,,,,,,
2315:237562,2022-12-18,3:17:46,-77.29476,169.73373,2.2,null,5,null,2.3,,,,,,,
2315:237564,2022-12-18,2:52:44,-77.45335,169.22386,1.0,null,8,null,9.4,,,,,,,
2315:237561,2022-12-18,2:45:46,-77.45380,169.22150,3.1,null,5,null,0.5,,,,,,,
2315:237561,2022-12-18,0:45:46,-77.45373,169.22223,2.8,null,6,null,2.4,,,,,,,
2315:237562,2022-12-18,0:31:50,-77.28622,169.72585,1.7,null,5,null,2.5,,,,,,,
2315:237561,2022-12-17,23:12:46,-77.45370,169.22342,1.9,null,5,null,3.2,,,,,,,
2315:237564,2022-12-17,22:20:44,-77.45259,169.22481,1.0,null,7,null,57.8,,,,,,,
2315:237779,2022-12-17,22:12:44,-77.42436,169.11487,1.5,null,5,null,8.2,,,,,,,
2315:237564,2022-12-17,21:21:41,-77.45098,169.22623,2.1,null,5,null,8.2,,,,,,,
2315:237779,2022-12-17,21:13:0,-77.42788,169.12921,1.2,null,6,null,11.9,,,,,,,
2315:237561,2022-12-17,21:12:46,-77.45309,169.21675,3.8,null,5,null,11.8,,,,,,,
2315:237566,2022-12-17,20:16:12,-77.43684,169.22653,1.5,null,5,null,3.0,,,,,,,
2315:237561,2022-12-17,20:13:25,-77.45338,169.22423,1.4,null,6,null,4.3,,,,,,,
2315:237564,2022-12-17,19:49:44,-77.45327,169.22435,1.3,null,6,null,4.9,,,,,,,
2315:237566,2022-12-17,19:46:52,-77.42711,169.24835,1.5,null,5,null,2.5,,,,,,,
2315:237561,2022-12-17,19:40:46,-77.45357,169.22078,1.6,null,5,null,9.2,,,,,,,
2315:237564,2022-12-17,18:49:44,-77.45356,169.22370,1.2,null,6,null,10.4,,,,,,,
2315:237566,2022-12-17,18:46:52,-77.40591,169.29419,1.2,null,7,null,9.3,,,,,,,
2315:237779,2022-12-17,18:41:43,-77.43421,169.19476,1.2,null,7,null,17.4,,,,,,,
2315:237561,2022-12-17,18:40:46,-77.45455,169.22498,1.4,null,5,null,6.0,,,,,,,
2315:237564,2022-12-17,17:49:44,-77.45309,169.22415,1.5,null,5,null,1.6,,,,,,,
2315:237779,2022-12-17,17:41:43,-77.44796,169.22023,1.2,null,7,null,6.1,,,,,,,
2315:237561,2022-12-17,17:40:46,-77.45346,169.22263,1.5,null,6,null,13.3,,,,,,,
2315:237562,2022-12-17,17:18:45,-77.33984,169.53294,1.0,null,8,null,15.0,,,,,,,
2315:237566,2022-12-17,16:45:52,-77.36874,169.42215,1.6,null,5,null,9.7,,,,,,,
2315:237561,2022-12-17,16:40:46,-77.45312,169.22455,2.4,null,5,null,8.2,,,,,,,
2315:237564,2022-12-17,16:17:45,-77.45367,169.22400,1.2,null,6,null,9.3,,,,,,,
2315:237566,2022-12-17,15:45:52,-77.35763,169.47460,1.0,null,7,null,17.3,,,,,,,
2315:237561,2022-12-17,15:41:42,-77.45423,169.22089,2.7,null,5,null,4.0,,,,,,,
2315:237562,2022-12-17,15:18:44,-77.36456,169.41074,2.1,null,5,null,7.4,,,,,,,
2315:237564,2022-12-17,15:17:44,-77.45361,169.22357,0.9,null,8,null,8.7,,,,,,,
2315:237566,2022-12-17,15:15:52,-77.34657,169.50764,1.1,null,7,null,17.4,,,,,,,
2315:237779,2022-12-17,15:12:45,-77.45002,169.21751,1.8,null,5,null,13.8,,,,,,,
2315:237561,2022-12-17,15:9:46,-77.45358,169.22247,1.0,null,8,null,9.6,,,,,,,
2315:237562,2022-12-17,14:18:44,-77.37959,169.35957,1.1,null,7,null,12.0,,,,,,,
2315:237564,2022-12-17,14:17:44,-77.45325,169.22295,1.2,null,6,null,0.2,,,,,,,
2315:237566,2022-12-17,14:14:52,-77.32527,169.55258,1.3,null,6,null,1.6,,,,,,,
2315:237561,2022-12-17,14:9:46,-77.45348,169.22168,1.1,null,7,null,5.4,,,,,,,
2315:237562,2022-12-17,13:19:4,-77.39336,169.30035,1.7,null,5,null,1.4,,,,,,,
2315:237561,2022-12-17,13:9:45,-77.45345,169.22298,1.2,null,6,null,10.4,,,,,,,
2315:237564,2022-12-17,12:18:9,-77.45342,169.22260,1.1,null,7,null,47.9,,,,,,,
2315:237566,2022-12-17,12:14:52,-77.27145,169.65857,1.4,null,5,null,14.9,,,,,,,
2315:237564,2022-12-17,11:47:44,-77.45371,169.22359,1.2,null,6,null,3.7,,,,,,,
2315:237562,2022-12-17,11:46:44,-77.42323,169.22783,1.6,null,5,null,1.5,,,,,,,
2315:237779,2022-12-17,11:36:45,-77.44963,169.21817,2.0,null,5,null,6.2,,,,,,,
2315:237564,2022-12-17,10:46:43,-77.45383,169.21701,1.2,null,6,null,51.4,,,,,,,
2315:237561,2022-12-17,10:42:46,-77.45348,169.22230,1.2,null,7,null,3.8,,,,,,,
2315:237779,2022-12-17,10:36:44,-77.44909,169.22012,1.2,null,5,null,4.7,,,,,,,
2315:237562,2022-12-17,9:46:44,-77.44775,169.21667,2.6,null,5,null,1.7,,,,,,,
2315:237564,2022-12-17,9:46:43,-77.45370,169.22289,1.2,null,7,null,9.2,,,,,,,
2315:237779,2022-12-17,9:36:44,-77.44971,169.21889,1.5,null,5,null,4.9,,,,,,,
2315:237566,2022-12-17,8:49:6,-77.15897,169.77742,1.6,null,5,null,3.6,,,,,,,
2315:237564,2022-12-17,8:46:44,-77.45267,169.22241,1.7,null,5,null,0.4,,,,,,,
2315:237564,2022-12-17,7:19:43,-77.45361,169.22319,1.1,null,6,null,6.7,,,,,,,
2315:237564,2022-12-17,6:19:43,-77.45258,169.23155,1.2,null,7,null,7.3,,,,,,,
2315:237566,2022-12-17,5:19:34,-77.09365,169.77348,1.5,null,5,null,26.0,,,,,,,
2315:237779,2022-12-17,5:13:53,-77.45001,169.21829,2.0,null,5,null,7.3,,,,,,,
2315:237561,2022-12-17,5:8:4,-77.39394,169.16943,2.6,null,5,null,15.6,,,,,,,
2315:237566,2022-12-17,4:18:8,-77.09495,169.82373,1.3,null,7,null,11.7,,,,,,,
2315:237561,2022-12-16,22:37:51,-77.37835,169.16771,1.3,null,5,null,12.2,,,,,,,
2315:237564,2022-12-16,22:12:45,-77.43390,169.17513,1.2,null,6,null,3.6,,,,,,,
2315:237561,2022-12-16,21:36:45,-77.37824,169.16672,2.0,null,5,null,0.7,,,,,,,
2315:237566,2022-12-16,21:23:43,-77.17572,170.04300,1.3,null,6,null,17.4,,,,,,,
2315:237566,2022-12-16,20:21:50,-77.16211,170.14948,1.4,null,6,null,8.4,,,,,,,
2315:237564,2022-12-16,20:11:42,-77.44100,169.21811,1.5,null,5,null,6.5,,,,,,,
2315:237564,2022-12-16,19:9:42,-77.44685,169.23398,0.9,null,8,null,15.0,,,,,,,
2315:237566,2022-12-16,18:22:33,-77.16845,170.49648,1.3,null,6,null,13.0,,,,,,,
2315:237561,2022-12-16,18:4:44,-77.40251,169.19469,1.0,null,8,null,7.8,,,,,,,
2315:237564,2022-12-16,17:38:42,-77.44925,169.22874,1.5,null,7,null,30.7,,,,,,,
2315:237566,2022-12-16,17:21:53,-77.20040,170.38759,2.7,null,5,null,12.2,,,,,,,
2315:237561,2022-12-16,17:5:23,-77.42594,169.20340,1.3,null,6,null,76.7,,,,,,,
2315:237564,2022-12-16,16:38:42,-77.44986,169.22307,1.6,null,5,null,2.7,,,,,,,
2315:237566,2022-12-16,15:53:2,-77.22456,170.30118,1.8,null,5,null,3.8,,,,,,,
2315:237564,2022-12-16,15:37:20,-77.11568,169.36949,1.5,null,5,null,3.9,,,,,,,
2315:237561,2022-12-16,15:34:44,-77.44424,169.22293,1.7,null,5,null,4.7,,,,,,,
2315:237564,2022-12-16,14:37:43,-77.45335,169.22197,1.6,null,5,null,5.2,,,,,,,
2315:237564,2022-12-16,13:38:23,-77.45367,169.22253,1.6,null,6,null,37.6,,,,,,,
2315:237561,2022-12-16,12:33:8,-77.44816,169.22235,1.7,null,5,null,14.1,,,,,,,
2315:237566,2022-12-16,11:17:49,-77.29139,169.78436,1.3,null,6,null,7.7,,,,,,,
2315:237566,2022-12-16,10:18:23,-77.29706,169.82630,1.2,null,6,null,2.6,,,,,,,
2315:237561,2022-12-16,10:1:43,-77.45283,169.22095,1.7,null,5,null,5.1,,,,,,,
2315:237561,2022-12-16,9:1:42,-77.45333,169.22261,1.4,null,5,null,2.0,,,,,,,
2315:237566,2022-12-16,8:17:57,-77.27799,169.71994,2.0,null,5,null,4.4,,,,,,,
2315:237561,2022-12-16,8:1:43,-77.45279,169.22675,4.6,null,5,null,0.4,,,,,,,
2315:237566,2022-12-16,7:50:49,-77.28188,169.72691,1.5,null,5,null,5.9,,,,,,,
2315:237564,2022-12-16,7:2:41,-77.45338,169.22397,1.8,null,6,null,4.5,,,,,,,
2315:237566,2022-12-16,5:48:48,-77.30692,169.65993,1.1,null,7,null,19.5,,,,,,,
2315:237561,2022-12-16,5:30:25,-77.45371,169.22226,2.1,null,5,null,5.2,,,,,,,
2315:237566,2022-12-16,4:48:48,-77.33817,169.57758,1.2,null,6,null,17.8,,,,,,,
2315:237565,2022-12-16,4:26:45,-77.45316,169.22249,1.1,null,7,null,11.5,,,,,,,
2315:237565,2022-12-16,1:26:44,-77.45239,169.22327,2.4,null,5,null,0.4,,,,,,,
2315:237566,2022-12-16,0:33:53,-77.41242,169.26653,3.0,null,5,null,5.7,,,,,,,
2315:237565,2022-12-16,0:27:25,-77.45322,169.22208,1.8,null,5,null,6.8,,,,,,,
2315:237566,2022-12-16,0:3:49,-77.42735,169.23358,1.5,null,6,null,61.7,,,,,,,
2315:237562,2022-12-16,0:3:48,-77.45248,169.22113,2.1,null,5,null,15.3,,,,,,,
2315:237563,2022-12-15,23:59:49,-77.44885,169.22430,1.8,null,5,null,21.6,,,,,,,
2315:237566,2022-12-15,23:59:48,-77.43095,169.22807,1.5,null,5,null,3.2,,,,,,,
2315:237562,2022-12-15,23:59:47,-77.45259,169.22075,1.7,null,6,null,7.4,,,,,,,
2315:237563,2022-12-15,23:7:27,-77.44878,169.22348,1.5,null,5,null,12.0,,,,,,,
2315:237562,2022-12-15,22:48:47,-77.45273,169.22049,1.4,null,6,null,5.4,,,,,,,
2315:237563,2022-12-15,22:34:49,-77.44930,169.22316,1.0,null,8,null,3.8,,,,,,,
2315:237565,2022-12-15,21:54:45,-77.45193,169.22159,1.0,null,8,null,71.9,,,,,,,
2315:237566,2022-12-15,21:43:47,-77.44907,169.22409,1.5,null,5,null,41.9,,,,,,,
2315:237563,2022-12-15,21:34:49,-77.44943,169.22365,1.0,null,7,null,12.8,,,,,,,
2315:237565,2022-12-15,20:54:45,-77.45254,169.22197,1.4,null,5,null,19.5,,,,,,,
2315:237562,2022-12-15,20:48:47,-77.45271,169.22052,1.4,null,6,null,9.4,,,,,,,
2315:237566,2022-12-15,20:42:47,-77.44931,169.22328,1.6,null,5,null,1.5,,,,,,,
2315:237565,2022-12-15,19:54:50,-77.45295,169.22107,1.3,null,6,null,1.7,,,,,,,
2315:237563,2022-12-15,19:34:49,-77.44942,169.22394,1.1,null,7,null,11.4,,,,,,,
2315:237565,2022-12-15,19:22:44,-77.45232,169.22835,2.0,null,5,null,4.5,,,,,,,
2315:237566,2022-12-15,18:43:41,-77.44920,169.22287,1.4,null,6,null,2.1,,,,,,,
2315:237563,2022-12-15,18:35:50,-77.44927,169.22269,1.3,null,6,null,15.4,,,,,,,
2315:237565,2022-12-15,18:22:45,-77.45300,169.21967,2.3,null,5,null,3.4,,,,,,,
2315:237562,2022-12-15,18:14:47,-77.45251,169.22028,1.1,null,7,null,8.4,,,,,,,
2315:237566,2022-12-15,18:11:47,-77.44931,169.22198,1.6,null,6,null,6.4,,,,,,,
2315:237563,2022-12-15,18:3:49,-77.44946,169.22293,1.1,null,8,null,12.5,,,,,,,
2315:237565,2022-12-15,17:22:45,-77.45290,169.22170,1.4,null,7,null,14.5,,,,,,,
2315:237562,2022-12-15,17:14:47,-77.45281,169.22107,1.1,null,7,null,7.8,,,,,,,
2315:237566,2022-12-15,17:11:47,-77.44927,169.22157,1.3,null,6,null,1.5,,,,,,,
2315:237563,2022-12-15,17:3:49,-77.44933,169.22398,1.1,null,8,null,12.0,,,,,,,
2315:237565,2022-12-15,16:22:45,-77.45290,169.22241,1.5,null,5,null,6.2,,,,,,,
2315:237562,2022-12-15,16:14:47,-77.45333,169.21729,2.4,null,5,null,5.1,,,,,,,
2315:237566,2022-12-15,16:11:47,-77.44839,169.22170,1.1,null,6,null,53.8,,,,,,,
2315:237563,2022-12-15,16:3:49,-77.44944,169.22375,1.7,null,6,null,6.0,,,,,,,
2315:237562,2022-12-15,15:14:47,-77.45258,169.22075,1.0,null,7,null,9.8,,,,,,,
2315:237566,2022-12-15,15:11:47,-77.44915,169.22272,1.0,null,8,null,14.1,,,,,,,
2315:237565,2022-12-15,14:51:44,-77.45211,169.22247,1.1,null,6,null,8.4,,,,,,,
2315:237562,2022-12-15,14:14:50,-77.45220,169.22028,1.1,null,7,null,25.7,,,,,,,
2315:237566,2022-12-15,14:12:2,-77.44932,169.22272,1.1,null,7,null,16.1,,,,,,,
2315:237562,2022-12-15,13:42:47,-77.45207,169.22025,1.3,null,5,null,2.8,,,,,,,
2315:237563,2022-12-15,13:31:48,-77.44958,169.22307,1.1,null,7,null,2.2,,,,,,,
2315:237565,2022-12-15,12:51:43,-77.45279,169.22055,1.1,null,7,null,25.9,,,,,,,
2315:237562,2022-12-15,12:42:46,-77.45258,169.22320,1.2,null,5,null,8.1,,,,,,,
2315:237563,2022-12-15,12:31:48,-77.44934,169.22363,1.2,null,6,null,6.4,,,,,,,
2315:237565,2022-12-15,11:51:43,-77.45293,169.22142,1.6,null,5,null,3.5,,,,,,,
2315:237562,2022-12-15,11:42:46,-77.45255,169.21962,1.6,null,5,null,4.0,,,,,,,
2315:237563,2022-12-15,11:31:48,-77.44916,169.22282,1.7,null,5,null,9.2,,,,,,,
2315:237562,2022-12-15,10:42:46,-77.45221,169.21985,1.2,null,6,null,15.7,,,,,,,
2315:237566,2022-12-15,10:38:47,-77.44920,169.22226,1.1,null,7,null,17.0,,,,,,,
2315:237563,2022-12-15,10:31:48,-77.44916,169.22327,1.0,null,8,null,6.8,,,,,,,
2315:237565,2022-12-15,10:18:44,-77.45272,169.22287,1.4,null,5,null,3.4,,,,,,,
2315:237562,2022-12-15,9:42:57,-77.45274,169.22102,1.2,null,7,null,9.0,,,,,,,
2315:237566,2022-12-15,9:39:44,-77.44897,169.22210,1.3,null,6,null,2.8,,,,,,,
2315:237563,2022-12-15,9:32:40,-77.44916,169.22389,1.4,null,6,null,19.6,,,,,,,
2315:237565,2022-12-15,9:18:44,-77.45361,169.22176,1.1,null,7,null,68.1,,,,,,,
2315:237566,2022-12-15,9:7:46,-77.44980,169.22414,1.4,null,6,null,12.5,,,,,,,
2315:237563,2022-12-15,9:0:48,-77.44881,169.22418,1.4,null,5,null,5.5,,,,,,,
2315:237565,2022-12-15,8:18:44,-77.45301,169.22302,1.6,null,6,null,5.1,,,,,,,
2315:237562,2022-12-15,8:10:46,-77.45258,169.21950,1.6,null,5,null,1.1,,,,,,,
2315:237563,2022-12-15,8:0:48,-77.44938,169.22289,1.0,null,8,null,36.6,,,,,,,
2315:237563,2022-12-15,7:0:48,-77.44920,169.22285,1.3,null,6,null,1.6,,,,,,,
2315:237566,2022-12-15,6:7:46,-77.44905,169.22136,1.4,null,6,null,20.4,,,,,,,
2315:237563,2022-12-15,6:0:48,-77.44922,169.22372,1.1,null,8,null,6.8,,,,,,,
2315:237563,2022-12-15,5:1:10,-77.44925,169.22379,1.0,null,8,null,5.6,,,,,,,
2315:237562,2022-12-15,3:48:46,-77.43411,169.16410,1.6,null,5,null,7.9,,,,,,,
2315:237566,2022-12-15,3:35:46,-77.44928,169.22307,1.0,null,8,null,13.1,,,,,,,
2315:237563,2022-12-15,3:28:48,-77.44637,169.23083,2.6,null,6,null,36.1,,,,,,,
2315:237566,2022-12-15,2:35:46,-77.44923,169.22217,1.4,null,6,null,10.6,,,,,,,
2315:237563,2022-12-15,2:28:47,-77.44940,169.22330,1.6,null,6,null,10.5,,,,,,,
2315:237566,2022-12-15,1:35:46,-77.44921,169.22269,1.1,null,7,null,11.4,,,,,,,
2315:237563,2022-12-15,1:28:47,-77.44885,169.22318,1.0,null,8,null,46.4,,,,,,,
2315:237566,2022-12-15,0:36:6,-77.44933,169.22296,1.1,null,7,null,15.9,,,,,,,
2315:237563,2022-12-15,0:29:32,-77.44872,169.22324,1.2,null,6,null,24.1,,,,,,,
2315:237563,2022-12-15,0:3:49,-77.44903,169.22360,1.2,null,7,null,9.1,,,,,,,
2315:237566,2022-12-14,23:3:46,-77.44951,169.22281,1.4,null,7,null,8.4,,,,,,,
2315:237563,2022-12-14,22:56:47,-77.44929,169.22284,1.8,null,5,null,4.7,,,,,,,
2315:237562,2022-12-14,22:17:4,-77.35278,169.06690,1.0,null,7,null,8.0,,,,,,,
2315:237563,2022-12-14,21:56:47,-77.44939,169.22374,1.2,null,7,null,9.5,,,,,,,
2315:237565,2022-12-14,21:19:42,-77.29432,169.28163,1.3,null,5,null,6.9,,,,,,,
2315:237563,2022-12-14,20:56:47,-77.44903,169.22430,1.4,null,6,null,5.9,,,,,,,
2315:237566,2022-12-14,20:4:15,-77.44911,169.22202,1.3,null,6,null,17.9,,,,,,,
2315:237563,2022-12-14,19:57:15,-77.44955,169.22235,1.0,null,7,null,10.3,,,,,,,
2315:237562,2022-12-14,18:45:45,-77.35741,169.08731,2.6,null,5,null,1.0,,,,,,,
2315:237566,2022-12-14,18:32:46,-77.44926,169.22377,1.1,null,7,null,9.9,,,,,,,
2315:237563,2022-12-14,18:24:47,-77.44910,169.22343,3.3,null,5,null,6.5,,,,,,,
2315:237566,2022-12-14,17:32:46,-77.44931,169.22340,1.4,null,7,null,8.3,,,,,,,
2315:237563,2022-12-14,17:24:47,-77.44927,169.22304,1.0,null,8,null,14.0,,,,,,,
2315:237562,2022-12-14,16:41:44,-77.38403,169.13040,1.2,null,6,null,17.2,,,,,,,
2315:237563,2022-12-14,16:24:47,-77.45113,169.22151,1.3,null,6,null,20.1,,,,,,,
2315:237566,2022-12-14,15:33:0,-77.42507,169.24802,1.9,null,5,null,6.8,,,,,,,
2315:237563,2022-12-14,15:25:46,-77.44892,169.22388,1.0,null,7,null,14.5,,,,,,,
2315:237562,2022-12-14,15:10:44,-77.41170,169.14355,1.1,null,7,null,14.0,,,,,,,
2315:237566,2022-12-14,15:5:50,-77.41911,169.24350,1.3,null,5,null,4.6,,,,,,,
2315:237563,2022-12-14,14:53:47,-77.44966,169.22627,1.0,null,8,null,42.3,,,,,,,
2315:237563,2022-12-14,13:53:47,-77.44923,169.22380,1.0,null,8,null,4.1,,,,,,,
2315:237562,2022-12-14,13:10:44,-77.43118,169.16026,1.2,null,6,null,13.9,,,,,,,
2315:237562,2022-12-14,12:10:44,-77.43050,169.16206,1.4,null,5,null,9.5,,,,,,,
2315:237566,2022-12-14,12:5:45,-77.35333,169.50534,1.2,null,7,null,15.3,,,,,,,
2315:237563,2022-12-14,11:53:46,-77.44930,169.22292,1.4,null,6,null,8.8,,,,,,,
2315:237566,2022-12-14,11:6:27,-77.33409,169.57559,1.5,null,5,null,1.5,,,,,,,
